* Measurement data measured by REW V5.19
* Source: D:\Downloads\Toole.csv
* Format: Comma/Tab/Space delimited data
* Dated: Oct 1, 2020 8:33:03 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement imported from D:\Downloads\Toole.csv Format: Comma/Tab/Space delimited data 248 values loaded, 21 Hz to 19,356 Hz
* Measurement: Toole.csv
* Smoothing: None
* Frequency Step: 0.25 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
16299.866 -0.367 0
16300.116 -0.367 0
16300.366 -0.367 0
16300.616 -0.367 0
16300.866 -0.367 0
16301.116 -0.367 0
16301.366 -0.367 0
16301.616 -0.367 0
16301.866 -0.367 0
16302.116 -0.367 0
16302.366 -0.367 0
16302.616 -0.367 0
16302.866 -0.367 0
16303.116 -0.367 0
16303.366 -0.367 0
16303.616 -0.367 0
16303.866 -0.367 0
16304.116 -0.367 0
16304.366 -0.367 0
16304.616 -0.367 0
16304.866 -0.367 0
16305.116 -0.367 0
16305.366 -0.367 0
16305.616 -0.367 0
16305.866 -0.367 0
16306.116 -0.367 0
16306.366 -0.367 0
16306.616 -0.367 0
16306.866 -0.367 0
16307.116 -0.367 0
16307.366 -0.367 0
16307.616 -0.367 0
16307.866 -0.367 0
16308.116 -0.367 0
16308.366 -0.367 0
16308.616 -0.367 0
16308.866 -0.367 0
16309.116 -0.367 0
16309.366 -0.367 0
16309.616 -0.367 0
16309.866 -0.367 0
16310.116 -0.367 0
16310.366 -0.367 0
16310.616 -0.367 0
16310.866 -0.367 0
16311.116 -0.367 0
16311.366 -0.367 0
16311.616 -0.367 0
16311.866 -0.367 0
16312.116 -0.367 0
16312.366 -0.367 0
16312.616 -0.367 0
16312.866 -0.367 0
16313.116 -0.367 0
16313.366 -0.367 0
16313.616 -0.367 0
16313.866 -0.367 0
16314.116 -0.367 0
16314.366 -0.367 0
16314.616 -0.367 0
16314.866 -0.367 0
16315.116 -0.367 0
16315.366 -0.367 0
16315.616 -0.367 0
16315.866 -0.367 0
16316.116 -0.367 0
16316.366 -0.367 0
16316.616 -0.367 0
16316.866 -0.367 0
16317.116 -0.367 0
16317.366 -0.367 0
16317.616 -0.367 0
16317.866 -0.367 0
16318.116 -0.367 0
16318.366 -0.367 0
16318.616 -0.367 0
16318.866 -0.367 0
16319.116 -0.367 0
16319.366 -0.367 0
16319.616 -0.367 0
16319.866 -0.367 0
16320.116 -0.367 0
16320.366 -0.367 0
16320.616 -0.367 0
16320.866 -0.367 0
16321.116 -0.367 0
16321.366 -0.367 0
16321.616 -0.367 0
16321.866 -0.367 0
16322.116 -0.367 0
16322.366 -0.367 0
16322.616 -0.367 0
16322.866 -0.367 0
16323.116 -0.367 0
16323.366 -0.367 0
16323.616 -0.367 0
16323.866 -0.367 0
16324.116 -0.367 0
16324.366 -0.367 0
16324.616 -0.367 0
16324.866 -0.367 0
16325.116 -0.367 0
16325.366 -0.367 0
16325.616 -0.367 0
16325.866 -0.367 0
16326.116 -0.367 0
16326.366 -0.367 0
16326.616 -0.367 0
16326.866 -0.367 0
16327.116 -0.367 0
16327.366 -0.367 0
16327.616 -0.367 0
16327.866 -0.367 0
16328.116 -0.367 0
16328.366 -0.367 0
16328.616 -0.367 0
16328.866 -0.367 0
16329.116 -0.367 0
16329.366 -0.367 0
16329.616 -0.367 0
16329.866 -0.367 0
16330.116 -0.367 0
16330.366 -0.367 0
16330.616 -0.367 0
16330.866 -0.367 0
16331.116 -0.367 0
16331.366 -0.367 0
16331.616 -0.367 0
16331.866 -0.367 0
16332.116 -0.367 0
16332.366 -0.367 0
16332.616 -0.367 0
16332.866 -0.367 0
16333.116 -0.367 0
16333.366 -0.367 0
16333.616 -0.367 0
16333.866 -0.367 0
16334.116 -0.367 0
16334.366 -0.367 0
16334.616 -0.367 0
16334.866 -0.367 0
16335.116 -0.367 0
16335.366 -0.367 0
16335.616 -0.367 0
16335.866 -0.367 0
16336.116 -0.367 0
16336.366 -0.367 0
16336.616 -0.367 0
16336.866 -0.367 0
16337.116 -0.367 0
16337.366 -0.367 0
16337.616 -0.367 0
16337.866 -0.367 0
16338.116 -0.367 0
16338.366 -0.367 0
16338.616 -0.367 0
16338.866 -0.367 0
16339.116 -0.367 0
16339.366 -0.367 0
16339.616 -0.367 0
16339.866 -0.367 0
16340.116 -0.367 0
16340.366 -0.367 0
16340.616 -0.367 0
16340.866 -0.367 0
16341.116 -0.367 0
16341.366 -0.367 0
16341.616 -0.367 0
16341.866 -0.367 0
16342.116 -0.367 0
16342.366 -0.367 0
16342.616 -0.367 0
16342.866 -0.367 0
16343.116 -0.367 0
16343.366 -0.367 0
16343.616 -0.367 0
16343.866 -0.367 0
16344.116 -0.367 0
16344.366 -0.367 0
16344.616 -0.367 0
16344.866 -0.367 0
16345.116 -0.367 0
16345.366 -0.367 0
16345.616 -0.367 0
16345.866 -0.367 0
16346.116 -0.367 0
16346.366 -0.367 0
16346.616 -0.367 0
16346.866 -0.367 0
16347.116 -0.367 0
16347.366 -0.367 0
16347.616 -0.367 0
16347.866 -0.367 0
16348.116 -0.367 0
16348.366 -0.367 0
16348.616 -0.367 0
16348.866 -0.367 0
16349.116 -0.367 0
16349.366 -0.367 0
16349.616 -0.367 0
16349.866 -0.367 0
16350.116 -0.367 0
16350.366 -0.367 0
16350.616 -0.367 0
16350.866 -0.367 0
16351.116 -0.367 0
16351.366 -0.367 0
16351.616 -0.367 0
16351.866 -0.367 0
16352.116 -0.367 0
16352.366 -0.367 0
16352.616 -0.367 0
16352.866 -0.367 0
16353.116 -0.367 0
16353.366 -0.367 0
16353.616 -0.367 0
16353.866 -0.367 0
16354.116 -0.367 0
16354.366 -0.367 0
16354.616 -0.367 0
16354.866 -0.367 0
16355.116 -0.367 0
16355.366 -0.367 0
16355.616 -0.367 0
16355.866 -0.367 0
16356.116 -0.367 0
16356.366 -0.367 0
16356.616 -0.367 0
16356.866 -0.367 0
16357.116 -0.367 0
16357.366 -0.367 0
16357.616 -0.367 0
16357.866 -0.367 0
16358.116 -0.367 0
16358.366 -0.367 0
16358.616 -0.367 0
16358.866 -0.367 0
16359.116 -0.367 0
16359.366 -0.367 0
16359.616 -0.367 0
16359.866 -0.367 0
16360.116 -0.367 0
16360.366 -0.367 0
16360.616 -0.367 0
16360.866 -0.367 0
16361.116 -0.367 0
16361.366 -0.367 0
16361.616 -0.367 0
16361.866 -0.367 0
16362.116 -0.367 0
16362.366 -0.367 0
16362.616 -0.367 0
16362.866 -0.367 0
16363.116 -0.367 0
16363.366 -0.367 0
16363.616 -0.367 0
16363.866 -0.367 0
16364.116 -0.367 0
16364.366 -0.367 0
16364.616 -0.367 0
16364.866 -0.367 0
16365.116 -0.367 0
16365.366 -0.367 0
16365.616 -0.367 0
16365.866 -0.367 0
16366.116 -0.367 0
16366.366 -0.367 0
16366.616 -0.367 0
16366.866 -0.367 0
16367.116 -0.367 0
16367.366 -0.367 0
16367.616 -0.367 0
16367.866 -0.367 0
16368.116 -0.367 0
16368.366 -0.367 0
16368.616 -0.367 0
16368.866 -0.367 0
16369.116 -0.367 0
16369.366 -0.367 0
16369.616 -0.367 0
16369.866 -0.367 0
16370.116 -0.367 0
16370.366 -0.367 0
16370.616 -0.367 0
16370.866 -0.367 0
16371.116 -0.367 0
16371.366 -0.367 0
16371.616 -0.367 0
16371.866 -0.367 0
16372.116 -0.367 0
16372.366 -0.367 0
16372.616 -0.367 0
16372.866 -0.367 0
16373.116 -0.367 0
16373.366 -0.367 0
16373.616 -0.367 0
16373.866 -0.367 0
16374.116 -0.367 0
16374.366 -0.367 0
16374.616 -0.367 0
16374.866 -0.367 0
16375.116 -0.367 0
16375.366 -0.367 0
16375.616 -0.367 0
16375.866 -0.367 0
16376.116 -0.367 0
16376.366 -0.367 0
16376.616 -0.367 0
16376.866 -0.367 0
16377.116 -0.367 0
16377.366 -0.367 0
16377.616 -0.367 0
16377.866 -0.367 0
16378.116 -0.367 0
16378.366 -0.367 0
16378.616 -0.367 0
16378.866 -0.367 0
16379.116 -0.367 0
16379.366 -0.367 0
16379.616 -0.367 0
16379.866 -0.367 0
16380.116 -0.367 0
16380.366 -0.367 0
16380.616 -0.367 0
16380.866 -0.367 0
16381.116 -0.367 0
16381.366 -0.367 0
16381.616 -0.367 0
16381.866 -0.367 0
16382.116 -0.367 0
16382.366 -0.367 0
16382.616 -0.367 0
16382.866 -0.367 0
16383.116 -0.367 0
16383.366 -0.367 0
16383.616 -0.367 0
16383.866 -0.367 0
16384.115 -0.367 0
16384.365 -0.367 0
16384.615 -0.367 0
16384.865 -0.367 0
16385.115 -0.367 0
16385.365 -0.367 0
16385.615 -0.367 0
16385.865 -0.367 0
16386.115 -0.367 0
16386.365 -0.367 0
16386.615 -0.367 0
16386.865 -0.367 0
16387.115 -0.367 0
16387.365 -0.367 0
16387.615 -0.367 0
16387.865 -0.367 0
16388.115 -0.367 0
16388.365 -0.367 0
16388.615 -0.367 0
16388.865 -0.367 0
16389.115 -0.367 0
16389.365 -0.367 0
16389.615 -0.367 0
16389.865 -0.367 0
16390.115 -0.367 0
16390.365 -0.367 0
16390.615 -0.367 0
16390.865 -0.367 0
16391.115 -0.367 0
16391.365 -0.367 0
16391.615 -0.367 0
16391.865 -0.367 0
16392.115 -0.367 0
16392.365 -0.367 0
16392.615 -0.367 0
16392.865 -0.367 0
16393.115 -0.367 0
16393.365 -0.367 0
16393.615 -0.367 0
16393.865 -0.367 0
16394.115 -0.367 0
16394.365 -0.367 0
16394.615 -0.367 0
16394.865 -0.367 0
16395.115 -0.367 0
16395.365 -0.367 0
16395.615 -0.367 0
16395.865 -0.367 0
16396.115 -0.367 0
16396.365 -0.367 0
16396.615 -0.367 0
16396.865 -0.367 0
16397.115 -0.367 0
16397.365 -0.367 0
16397.615 -0.367 0
16397.865 -0.367 0
16398.115 -0.367 0
16398.365 -0.367 0
16398.615 -0.367 0
16398.865 -0.367 0
16399.115 -0.367 0
16399.365 -0.367 0
16399.615 -0.367 0
16399.865 -0.367 0
16400.115 -0.367 0
16400.365 -0.367 0
16400.615 -0.367 0
16400.865 -0.367 0
16401.115 -0.367 0
16401.365 -0.367 0
16401.615 -0.367 0
16401.865 -0.367 0
16402.115 -0.367 0
16402.365 -0.367 0
16402.615 -0.367 0
16402.865 -0.367 0
16403.115 -0.367 0
16403.365 -0.367 0
16403.615 -0.367 0
16403.865 -0.367 0
16404.115 -0.367 0
16404.365 -0.367 0
16404.615 -0.367 0
16404.865 -0.367 0
16405.115 -0.367 0
16405.365 -0.367 0
16405.615 -0.367 0
16405.865 -0.367 0
16406.115 -0.367 0
16406.365 -0.367 0
16406.615 -0.367 0
16406.865 -0.367 0
16407.115 -0.367 0
16407.365 -0.367 0
16407.615 -0.367 0
16407.865 -0.367 0
16408.115 -0.367 0
16408.365 -0.367 0
16408.615 -0.367 0
16408.865 -0.367 0
16409.115 -0.367 0
16409.365 -0.367 0
16409.615 -0.367 0
16409.865 -0.367 0
16410.115 -0.367 0
16410.365 -0.367 0
16410.615 -0.367 0
16410.865 -0.367 0
16411.115 -0.367 0
16411.365 -0.367 0
16411.615 -0.367 0
16411.865 -0.367 0
16412.115 -0.367 0
16412.365 -0.367 0
16412.615 -0.367 0
16412.865 -0.367 0
16413.115 -0.367 0
16413.365 -0.367 0
16413.615 -0.367 0
16413.865 -0.367 0
16414.115 -0.367 0
16414.365 -0.367 0
16414.615 -0.367 0
16414.865 -0.367 0
16415.115 -0.367 0
16415.365 -0.367 0
16415.615 -0.367 0
16415.865 -0.367 0
16416.115 -0.367 0
16416.365 -0.367 0
16416.615 -0.367 0
16416.865 -0.367 0
16417.115 -0.367 0
16417.365 -0.367 0
16417.615 -0.367 0
16417.865 -0.367 0
16418.115 -0.367 0
16418.365 -0.367 0
16418.615 -0.367 0
16418.865 -0.367 0
16419.115 -0.367 0
16419.365 -0.367 0
16419.615 -0.367 0
16419.865 -0.367 0
16420.115 -0.367 0
16420.365 -0.367 0
16420.615 -0.367 0
16420.865 -0.367 0
16421.115 -0.367 0
16421.365 -0.367 0
16421.615 -0.367 0
16421.865 -0.367 0
16422.115 -0.367 0
16422.365 -0.367 0
16422.615 -0.367 0
16422.865 -0.367 0
16423.115 -0.367 0
16423.365 -0.367 0
16423.615 -0.367 0
16423.865 -0.367 0
16424.115 -0.367 0
16424.365 -0.367 0
16424.615 -0.367 0
16424.865 -0.367 0
16425.115 -0.367 0
16425.365 -0.367 0
16425.615 -0.367 0
16425.865 -0.367 0
16426.115 -0.367 0
16426.365 -0.367 0
16426.615 -0.367 0
16426.865 -0.367 0
16427.115 -0.367 0
16427.365 -0.367 0
16427.615 -0.367 0
16427.865 -0.367 0
16428.115 -0.367 0
16428.365 -0.367 0
16428.615 -0.367 0
16428.865 -0.367 0
16429.115 -0.367 0
16429.365 -0.367 0
16429.615 -0.367 0
16429.865 -0.367 0
16430.115 -0.367 0
16430.365 -0.367 0
16430.615 -0.367 0
16430.865 -0.367 0
16431.115 -0.367 0
16431.365 -0.367 0
16431.615 -0.367 0
16431.865 -0.367 0
16432.115 -0.367 0
16432.365 -0.367 0
16432.615 -0.367 0
16432.865 -0.367 0
16433.115 -0.367 0
16433.365 -0.367 0
16433.615 -0.367 0
16433.865 -0.367 0
16434.115 -0.367 0
16434.365 -0.367 0
16434.615 -0.367 0
16434.865 -0.367 0
16435.115 -0.367 0
16435.365 -0.367 0
16435.615 -0.367 0
16435.865 -0.367 0
16436.115 -0.367 0
16436.365 -0.367 0
16436.615 -0.367 0
16436.865 -0.367 0
16437.115 -0.367 0
16437.365 -0.367 0
16437.615 -0.367 0
16437.865 -0.367 0
16438.115 -0.367 0
16438.365 -0.367 0
16438.615 -0.367 0
16438.865 -0.367 0
16439.115 -0.367 0
16439.365 -0.367 0
16439.615 -0.367 0
16439.865 -0.367 0
16440.115 -0.367 0
16440.365 -0.367 0
16440.615 -0.367 0
16440.865 -0.367 0
16441.115 -0.367 0
16441.365 -0.367 0
16441.615 -0.367 0
16441.865 -0.367 0
16442.115 -0.367 0
16442.365 -0.367 0
16442.615 -0.367 0
16442.865 -0.367 0
16443.115 -0.367 0
16443.365 -0.367 0
16443.615 -0.367 0
16443.865 -0.367 0
16444.115 -0.367 0
16444.365 -0.367 0
16444.615 -0.367 0
16444.865 -0.367 0
16445.115 -0.367 0
16445.365 -0.367 0
16445.615 -0.367 0
16445.865 -0.367 0
16446.115 -0.367 0
16446.365 -0.367 0
16446.615 -0.367 0
16446.865 -0.367 0
16447.115 -0.367 0
16447.365 -0.367 0
16447.615 -0.367 0
16447.865 -0.367 0
16448.115 -0.367 0
16448.365 -0.367 0
16448.615 -0.367 0
16448.865 -0.367 0
16449.115 -0.367 0
16449.365 -0.367 0
16449.615 -0.367 0
16449.865 -0.367 0
16450.115 -0.367 0
16450.365 -0.367 0
16450.615 -0.367 0
16450.865 -0.367 0
16451.115 -0.367 0
16451.365 -0.367 0
16451.615 -0.367 0
16451.865 -0.367 0
16452.115 -0.367 0
16452.365 -0.367 0
16452.615 -0.367 0
16452.865 -0.367 0
16453.115 -0.367 0
16453.365 -0.367 0
16453.615 -0.367 0
16453.865 -0.367 0
16454.115 -0.367 0
16454.365 -0.367 0
16454.615 -0.367 0
16454.865 -0.367 0
16455.115 -0.367 0
16455.365 -0.367 0
16455.615 -0.367 0
16455.865 -0.367 0
16456.115 -0.367 0
16456.365 -0.367 0
16456.615 -0.367 0
16456.865 -0.367 0
16457.115 -0.367 0
16457.365 -0.367 0
16457.615 -0.367 0
16457.865 -0.367 0
16458.115 -0.367 0
16458.365 -0.367 0
16458.615 -0.367 0
16458.865 -0.367 0
16459.115 -0.367 0
16459.365 -0.367 0
16459.615 -0.367 0
16459.865 -0.367 0
16460.115 -0.367 0
16460.365 -0.367 0
16460.615 -0.367 0
16460.865 -0.367 0
16461.115 -0.367 0
16461.365 -0.367 0
16461.615 -0.367 0
16461.865 -0.367 0
16462.115 -0.367 0
16462.365 -0.367 0
16462.615 -0.367 0
16462.865 -0.367 0
16463.115 -0.367 0
16463.365 -0.367 0
16463.615 -0.367 0
16463.865 -0.367 0
16464.115 -0.367 0
16464.365 -0.367 0
16464.615 -0.367 0
16464.865 -0.367 0
16465.115 -0.367 0
16465.365 -0.367 0
16465.615 -0.367 0
16465.865 -0.367 0
16466.115 -0.367 0
16466.365 -0.367 0
16466.615 -0.367 0
16466.865 -0.367 0
16467.115 -0.367 0
16467.365 -0.367 0
16467.615 -0.367 0
16467.865 -0.367 0
16468.115 -0.367 0
16468.365 -0.367 0
16468.615 -0.367 0
16468.865 -0.367 0
16469.115 -0.367 0
16469.365 -0.367 0
16469.615 -0.367 0
16469.865 -0.367 0
16470.115 -0.367 0
16470.365 -0.367 0
16470.615 -0.367 0
16470.865 -0.367 0
16471.115 -0.367 0
16471.365 -0.367 0
16471.615 -0.367 0
16471.865 -0.367 0
16472.115 -0.367 0
16472.365 -0.367 0
16472.615 -0.367 0
16472.865 -0.367 0
16473.115 -0.367 0
16473.365 -0.367 0
16473.615 -0.367 0
16473.865 -0.367 0
16474.115 -0.367 0
16474.365 -0.367 0
16474.615 -0.367 0
16474.865 -0.367 0
16475.115 -0.367 0
16475.365 -0.367 0
16475.615 -0.367 0
16475.865 -0.367 0
16476.115 -0.367 0
16476.365 -0.367 0
16476.615 -0.367 0
16476.865 -0.367 0
16477.115 -0.367 0
16477.365 -0.367 0
16477.615 -0.367 0
16477.865 -0.367 0
16478.115 -0.367 0
16478.365 -0.367 0
16478.615 -0.367 0
16478.865 -0.367 0
16479.115 -0.367 0
16479.365 -0.367 0
16479.615 -0.367 0
16479.865 -0.367 0
16480.115 -0.367 0
16480.365 -0.367 0
16480.615 -0.367 0
16480.865 -0.367 0
16481.115 -0.367 0
16481.365 -0.367 0
16481.615 -0.367 0
16481.865 -0.367 0
16482.115 -0.367 0
16482.365 -0.367 0
16482.615 -0.367 0
16482.865 -0.367 0
16483.115 -0.367 0
16483.365 -0.367 0
16483.615 -0.367 0
16483.865 -0.367 0
16484.115 -0.367 0
16484.365 -0.367 0
16484.615 -0.367 0
16484.865 -0.367 0
16485.115 -0.367 0
16485.365 -0.367 0
16485.615 -0.367 0
16485.865 -0.367 0
16486.115 -0.367 0
16486.365 -0.367 0
16486.615 -0.367 0
16486.865 -0.367 0
16487.115 -0.367 0
16487.365 -0.367 0
16487.615 -0.367 0
16487.865 -0.367 0
16488.115 -0.367 0
16488.365 -0.367 0
16488.615 -0.367 0
16488.865 -0.367 0
16489.115 -0.367 0
16489.365 -0.367 0
16489.615 -0.367 0
16489.865 -0.367 0
16490.115 -0.367 0
16490.365 -0.367 0
16490.615 -0.367 0
16490.865 -0.367 0
16491.115 -0.367 0
16491.365 -0.367 0
16491.615 -0.367 0
16491.865 -0.367 0
16492.115 -0.367 0
16492.365 -0.367 0
16492.615 -0.367 0
16492.865 -0.367 0
16493.115 -0.367 0
16493.365 -0.367 0
16493.615 -0.367 0
16493.865 -0.367 0
16494.115 -0.367 0
16494.365 -0.367 0
16494.615 -0.367 0
16494.865 -0.367 0
16495.115 -0.367 0
16495.365 -0.367 0
16495.615 -0.367 0
16495.865 -0.367 0
16496.115 -0.367 0
16496.365 -0.367 0
16496.615 -0.367 0
16496.865 -0.367 0
16497.115 -0.367 0
16497.365 -0.367 0
16497.615 -0.367 0
16497.865 -0.367 0
16498.115 -0.367 0
16498.365 -0.367 0
16498.615 -0.367 0
16498.865 -0.367 0
16499.115 -0.367 0
16499.365 -0.367 0
16499.615 -0.367 0
16499.865 -0.367 0
16500.115 -0.367 0
16500.365 -0.367 0
16500.615 -0.367 0
16500.865 -0.367 0
16501.115 -0.367 0
16501.365 -0.367 0
16501.615 -0.367 0
16501.865 -0.367 0
16502.115 -0.367 0
16502.365 -0.367 0
16502.615 -0.367 0
16502.865 -0.367 0
16503.115 -0.367 0
16503.365 -0.367 0
16503.615 -0.367 0
16503.865 -0.367 0
16504.115 -0.367 0
16504.365 -0.367 0
16504.615 -0.367 0
16504.865 -0.367 0
16505.115 -0.367 0
16505.365 -0.367 0
16505.615 -0.367 0
16505.865 -0.367 0
16506.115 -0.367 0
16506.365 -0.367 0
16506.615 -0.367 0
16506.865 -0.367 0
16507.115 -0.367 0
16507.365 -0.367 0
16507.615 -0.367 0
16507.865 -0.367 0
16508.115 -0.367 0
16508.365 -0.367 0
16508.615 -0.367 0
16508.865 -0.367 0
16509.115 -0.367 0
16509.365 -0.367 0
16509.615 -0.367 0
16509.865 -0.367 0
16510.115 -0.367 0
16510.365 -0.367 0
16510.615 -0.367 0
16510.865 -0.367 0
16511.115 -0.367 0
16511.365 -0.367 0
16511.615 -0.367 0
16511.865 -0.367 0
16512.115 -0.367 0
16512.365 -0.367 0
16512.615 -0.367 0
16512.865 -0.367 0
16513.115 -0.367 0
16513.365 -0.367 0
16513.615 -0.367 0
16513.865 -0.367 0
16514.115 -0.367 0
16514.365 -0.367 0
16514.615 -0.367 0
16514.865 -0.367 0
16515.115 -0.367 0
16515.365 -0.367 0
16515.615 -0.367 0
16515.865 -0.367 0
16516.115 -0.367 0
16516.365 -0.367 0
16516.615 -0.367 0
16516.865 -0.367 0
16517.115 -0.367 0
16517.365 -0.367 0
16517.615 -0.367 0
16517.865 -0.367 0
16518.115 -0.367 0
16518.365 -0.367 0
16518.615 -0.367 0
16518.865 -0.367 0
16519.115 -0.367 0
16519.365 -0.367 0
16519.615 -0.367 0
16519.865 -0.367 0
16520.115 -0.367 0
16520.365 -0.367 0
16520.615 -0.367 0
16520.865 -0.367 0
16521.115 -0.367 0
16521.365 -0.367 0
16521.615 -0.367 0
16521.865 -0.367 0
16522.115 -0.367 0
16522.365 -0.367 0
16522.615 -0.367 0
16522.865 -0.367 0
16523.115 -0.367 0
16523.365 -0.367 0
16523.615 -0.367 0
16523.865 -0.367 0
16524.115 -0.367 0
16524.365 -0.367 0
16524.615 -0.367 0
16524.865 -0.367 0
16525.115 -0.367 0
16525.365 -0.367 0
16525.615 -0.367 0
16525.865 -0.367 0
16526.115 -0.367 0
16526.365 -0.367 0
16526.615 -0.367 0
16526.865 -0.367 0
16527.115 -0.367 0
16527.365 -0.367 0
16527.615 -0.367 0
16527.865 -0.367 0
16528.115 -0.367 0
16528.365 -0.367 0
16528.615 -0.367 0
16528.865 -0.367 0
16529.115 -0.367 0
16529.365 -0.367 0
16529.615 -0.367 0
16529.865 -0.367 0
16530.115 -0.367 0
16530.365 -0.367 0
16530.615 -0.367 0
16530.865 -0.367 0
16531.115 -0.367 0
16531.365 -0.367 0
16531.615 -0.367 0
16531.865 -0.367 0
16532.115 -0.367 0
16532.365 -0.367 0
16532.615 -0.367 0
16532.865 -0.367 0
16533.115 -0.367 0
16533.365 -0.367 0
16533.615 -0.367 0
16533.865 -0.367 0
16534.115 -0.367 0
16534.365 -0.367 0
16534.615 -0.367 0
16534.865 -0.367 0
16535.115 -0.367 0
16535.365 -0.367 0
16535.615 -0.367 0
16535.865 -0.367 0
16536.115 -0.367 0
16536.365 -0.367 0
16536.615 -0.367 0
16536.865 -0.367 0
16537.115 -0.367 0
16537.365 -0.367 0
16537.615 -0.367 0
16537.865 -0.367 0
16538.115 -0.367 0
16538.365 -0.367 0
16538.615 -0.367 0
16538.865 -0.367 0
16539.115 -0.367 0
16539.365 -0.367 0
16539.615 -0.367 0
16539.865 -0.367 0
16540.115 -0.367 0
16540.365 -0.367 0
16540.615 -0.367 0
16540.865 -0.367 0
16541.115 -0.367 0
16541.365 -0.367 0
16541.615 -0.367 0
16541.865 -0.367 0
16542.115 -0.367 0
16542.365 -0.367 0
16542.615 -0.367 0
16542.865 -0.367 0
16543.115 -0.367 0
16543.365 -0.367 0
16543.615 -0.367 0
16543.865 -0.367 0
16544.115 -0.367 0
16544.365 -0.367 0
16544.615 -0.367 0
16544.865 -0.367 0
16545.115 -0.367 0
16545.365 -0.367 0
16545.615 -0.367 0
16545.865 -0.367 0
16546.115 -0.367 0
16546.365 -0.367 0
16546.615 -0.367 0
16546.865 -0.367 0
16547.115 -0.367 0
16547.365 -0.367 0
16547.615 -0.367 0
16547.865 -0.367 0
16548.115 -0.367 0
16548.365 -0.367 0
16548.615 -0.367 0
16548.865 -0.367 0
16549.115 -0.367 0
16549.365 -0.367 0
16549.615 -0.367 0
16549.865 -0.367 0
16550.115 -0.367 0
16550.365 -0.367 0
16550.615 -0.367 0
16550.865 -0.367 0
16551.115 -0.367 0
16551.365 -0.367 0
16551.615 -0.367 0
16551.865 -0.367 0
16552.115 -0.367 0
16552.365 -0.367 0
16552.615 -0.367 0
16552.865 -0.367 0
16553.115 -0.367 0
16553.365 -0.367 0
16553.615 -0.367 0
16553.865 -0.367 0
16554.115 -0.367 0
16554.365 -0.367 0
16554.615 -0.367 0
16554.865 -0.367 0
16555.115 -0.367 0
16555.365 -0.367 0
16555.615 -0.367 0
16555.865 -0.367 0
16556.115 -0.367 0
16556.365 -0.367 0
16556.615 -0.367 0
16556.865 -0.367 0
16557.115 -0.367 0
16557.365 -0.367 0
16557.615 -0.367 0
16557.865 -0.367 0
16558.115 -0.367 0
16558.365 -0.367 0
16558.615 -0.367 0
16558.865 -0.367 0
16559.115 -0.367 0
16559.365 -0.367 0
16559.615 -0.367 0
16559.865 -0.367 0
16560.115 -0.367 0
16560.365 -0.367 0
16560.615 -0.367 0
16560.865 -0.367 0
16561.115 -0.367 0
16561.365 -0.367 0
16561.615 -0.367 0
16561.865 -0.367 0
16562.115 -0.367 0
16562.365 -0.367 0
16562.615 -0.367 0
16562.865 -0.367 0
16563.115 -0.367 0
16563.365 -0.367 0
16563.615 -0.367 0
16563.865 -0.367 0
16564.115 -0.367 0
16564.365 -0.367 0
16564.615 -0.367 0
16564.865 -0.367 0
16565.115 -0.367 0
16565.365 -0.367 0
16565.615 -0.367 0
16565.865 -0.367 0
16566.115 -0.367 0
16566.365 -0.367 0
16566.615 -0.367 0
16566.865 -0.367 0
16567.115 -0.367 0
16567.365 -0.367 0
16567.615 -0.367 0
16567.865 -0.367 0
16568.115 -0.367 0
16568.365 -0.367 0
16568.615 -0.367 0
16568.865 -0.367 0
16569.115 -0.367 0
16569.365 -0.367 0
16569.615 -0.367 0
16569.865 -0.367 0
16570.115 -0.367 0
16570.365 -0.367 0
16570.615 -0.367 0
16570.865 -0.367 0
16571.115 -0.367 0
16571.365 -0.367 0
16571.615 -0.367 0
16571.865 -0.367 0
16572.115 -0.367 0
16572.365 -0.367 0
16572.615 -0.367 0
16572.865 -0.367 0
16573.115 -0.367 0
16573.365 -0.367 0
16573.615 -0.367 0
16573.865 -0.367 0
16574.115 -0.367 0
16574.365 -0.367 0
16574.615 -0.367 0
16574.865 -0.367 0
16575.115 -0.367 0
16575.365 -0.367 0
16575.615 -0.367 0
16575.865 -0.367 0
16576.115 -0.367 0
16576.365 -0.367 0
16576.615 -0.367 0
16576.865 -0.367 0
16577.115 -0.367 0
16577.365 -0.367 0
16577.615 -0.367 0
16577.865 -0.367 0
16578.115 -0.367 0
16578.365 -0.367 0
16578.615 -0.367 0
16578.865 -0.367 0
16579.115 -0.367 0
16579.365 -0.367 0
16579.615 -0.367 0
16579.865 -0.367 0
16580.115 -0.367 0
16580.365 -0.367 0
16580.615 -0.367 0
16580.865 -0.367 0
16581.115 -0.367 0
16581.365 -0.367 0
16581.615 -0.367 0
16581.865 -0.367 0
16582.115 -0.367 0
16582.365 -0.367 0
16582.615 -0.367 0
16582.865 -0.367 0
16583.115 -0.367 0
16583.365 -0.367 0
16583.615 -0.367 0
16583.865 -0.367 0
16584.115 -0.367 0
16584.365 -0.367 0
16584.615 -0.367 0
16584.865 -0.367 0
16585.115 -0.367 0
16585.365 -0.367 0
16585.615 -0.367 0
