* Measurement data measured by REW V5.19
* Source: D:\Downloads\rtings Target.csv
* Format: Comma/Tab/Space delimited data
* Dated: Oct 3, 2020 1:51:12 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement imported from D:\Downloads\rtings Target.csv Format: Comma/Tab/Space delimited data 170 values loaded, 20 Hz to 19,779 Hz
* Measurement: rtings Target.csv
* Smoothing: None
* Frequency Step: 0.25 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
16057.107 76.521 0
16057.357 76.521 0
16057.607 76.521 0
16057.857 76.521 0
16058.107 76.521 0
16058.357 76.521 0
16058.607 76.521 0
16058.857 76.521 0
16059.107 76.521 0
16059.357 76.521 0
16059.607 76.521 0
16059.857 76.521 0
16060.107 76.521 0
16060.357 76.521 0
16060.607 76.521 0
16060.857 76.521 0
16061.107 76.521 0
16061.357 76.521 0
16061.607 76.521 0
16061.857 76.521 0
16062.107 76.521 0
16062.357 76.520 0
16062.607 76.520 0
16062.857 76.520 0
16063.107 76.520 0
16063.357 76.520 0
16063.607 76.520 0
16063.857 76.520 0
16064.107 76.520 0
16064.357 76.520 0
16064.607 76.520 0
16064.857 76.520 0
16065.107 76.520 0
16065.357 76.520 0
16065.607 76.520 0
16065.857 76.520 0
16066.107 76.520 0
16066.357 76.520 0
16066.607 76.520 0
16066.857 76.520 0
16067.107 76.520 0
16067.357 76.520 0
16067.607 76.520 0
16067.857 76.520 0
16068.107 76.520 0
16068.357 76.520 0
16068.607 76.520 0
16068.857 76.520 0
16069.107 76.520 0
16069.357 76.520 0
16069.607 76.520 0
16069.857 76.520 0
16070.107 76.520 0
16070.357 76.520 0
16070.607 76.520 0
16070.857 76.519 0
16071.107 76.519 0
16071.357 76.519 0
16071.607 76.519 0
16071.857 76.519 0
16072.107 76.519 0
16072.357 76.519 0
16072.607 76.519 0
16072.857 76.519 0
16073.107 76.519 0
16073.357 76.519 0
16073.607 76.519 0
16073.857 76.519 0
16074.107 76.519 0
16074.357 76.519 0
16074.607 76.519 0
16074.857 76.519 0
16075.107 76.519 0
16075.357 76.519 0
16075.607 76.519 0
16075.857 76.519 0
16076.107 76.519 0
16076.357 76.519 0
16076.607 76.519 0
16076.857 76.519 0
16077.107 76.519 0
16077.357 76.519 0
16077.607 76.519 0
16077.857 76.519 0
16078.107 76.519 0
16078.357 76.519 0
16078.607 76.519 0
16078.857 76.519 0
16079.107 76.519 0
16079.357 76.518 0
16079.607 76.518 0
16079.857 76.518 0
16080.107 76.518 0
16080.357 76.518 0
16080.607 76.518 0
16080.857 76.518 0
16081.107 76.518 0
16081.357 76.518 0
16081.607 76.518 0
16081.857 76.518 0
16082.107 76.518 0
16082.357 76.518 0
16082.607 76.518 0
16082.857 76.518 0
16083.107 76.518 0
16083.357 76.518 0
16083.607 76.518 0
16083.857 76.518 0
16084.107 76.518 0
16084.357 76.518 0
16084.607 76.518 0
16084.857 76.518 0
16085.107 76.518 0
16085.357 76.518 0
16085.607 76.518 0
16085.857 76.518 0
16086.107 76.518 0
16086.357 76.518 0
16086.607 76.518 0
16086.857 76.518 0
16087.107 76.518 0
16087.357 76.518 0
16087.607 76.518 0
16087.857 76.518 0
16088.107 76.517 0
16088.357 76.517 0
16088.607 76.517 0
16088.857 76.517 0
16089.107 76.517 0
16089.357 76.517 0
16089.607 76.517 0
16089.857 76.517 0
16090.107 76.517 0
16090.357 76.517 0
16090.607 76.517 0
16090.857 76.517 0
16091.107 76.517 0
16091.357 76.517 0
16091.607 76.517 0
16091.857 76.517 0
16092.107 76.517 0
16092.357 76.517 0
16092.607 76.517 0
16092.857 76.517 0
16093.107 76.517 0
16093.357 76.517 0
16093.607 76.517 0
16093.857 76.517 0
16094.107 76.517 0
16094.357 76.517 0
16094.607 76.517 0
16094.857 76.517 0
16095.107 76.517 0
16095.357 76.517 0
16095.607 76.517 0
16095.857 76.517 0
16096.107 76.517 0
16096.357 76.517 0
16096.607 76.517 0
16096.857 76.516 0
16097.107 76.516 0
16097.357 76.516 0
16097.607 76.516 0
16097.857 76.516 0
16098.107 76.516 0
16098.357 76.516 0
16098.607 76.516 0
16098.857 76.516 0
16099.107 76.516 0
16099.357 76.516 0
16099.607 76.516 0
16099.857 76.516 0
16100.107 76.516 0
16100.357 76.516 0
16100.607 76.516 0
16100.857 76.516 0
16101.107 76.516 0
16101.357 76.516 0
16101.607 76.516 0
16101.857 76.516 0
16102.107 76.516 0
16102.357 76.516 0
16102.607 76.516 0
16102.857 76.516 0
16103.107 76.516 0
16103.357 76.516 0
16103.607 76.516 0
16103.857 76.516 0
16104.107 76.516 0
16104.357 76.516 0
16104.607 76.516 0
16104.857 76.516 0
16105.107 76.516 0
16105.357 76.515 0
16105.607 76.515 0
16105.857 76.515 0
16106.107 76.515 0
16106.357 76.515 0
16106.607 76.515 0
16106.857 76.515 0
16107.107 76.515 0
16107.357 76.515 0
16107.607 76.515 0
16107.857 76.515 0
16108.107 76.515 0
16108.357 76.515 0
16108.607 76.515 0
16108.857 76.515 0
16109.107 76.515 0
16109.357 76.515 0
16109.607 76.515 0
16109.857 76.515 0
16110.107 76.515 0
16110.357 76.515 0
16110.607 76.515 0
16110.857 76.515 0
16111.107 76.515 0
16111.357 76.515 0
16111.607 76.515 0
16111.857 76.515 0
16112.107 76.515 0
16112.357 76.515 0
16112.607 76.515 0
16112.857 76.515 0
16113.107 76.515 0
16113.357 76.515 0
16113.607 76.515 0
16113.857 76.515 0
16114.107 76.514 0
16114.357 76.514 0
16114.607 76.514 0
16114.857 76.514 0
16115.107 76.514 0
16115.357 76.514 0
16115.607 76.514 0
16115.857 76.514 0
16116.107 76.514 0
16116.357 76.514 0
16116.607 76.514 0
16116.857 76.514 0
16117.107 76.514 0
16117.357 76.514 0
16117.607 76.514 0
16117.857 76.514 0
16118.107 76.514 0
16118.357 76.514 0
16118.607 76.514 0
16118.857 76.514 0
16119.107 76.514 0
16119.357 76.514 0
16119.607 76.514 0
16119.857 76.514 0
16120.107 76.514 0
16120.357 76.514 0
16120.607 76.514 0
16120.857 76.514 0
16121.107 76.514 0
16121.357 76.514 0
16121.607 76.514 0
16121.857 76.514 0
16122.107 76.514 0
16122.357 76.514 0
16122.607 76.514 0
16122.857 76.513 0
16123.107 76.513 0
16123.357 76.513 0
16123.607 76.513 0
16123.857 76.513 0
16124.107 76.513 0
16124.357 76.513 0
16124.607 76.513 0
16124.857 76.513 0
16125.107 76.513 0
16125.357 76.513 0
16125.607 76.513 0
16125.857 76.513 0
16126.107 76.513 0
16126.357 76.513 0
16126.607 76.513 0
16126.857 76.513 0
16127.107 76.513 0
16127.357 76.513 0
16127.607 76.513 0
16127.857 76.513 0
16128.107 76.513 0
16128.357 76.513 0
16128.607 76.513 0
16128.857 76.513 0
16129.107 76.513 0
16129.357 76.513 0
16129.607 76.513 0
16129.857 76.513 0
16130.107 76.513 0
16130.357 76.513 0
16130.607 76.513 0
16130.857 76.513 0
16131.107 76.513 0
16131.357 76.512 0
16131.607 76.512 0
16131.857 76.512 0
16132.107 76.512 0
16132.357 76.512 0
16132.607 76.512 0
16132.857 76.512 0
16133.107 76.512 0
16133.357 76.512 0
16133.607 76.512 0
16133.857 76.512 0
16134.107 76.512 0
16134.357 76.512 0
16134.607 76.512 0
16134.857 76.512 0
16135.107 76.512 0
16135.357 76.512 0
16135.607 76.512 0
16135.857 76.512 0
16136.107 76.512 0
16136.357 76.512 0
16136.607 76.512 0
16136.857 76.512 0
16137.107 76.512 0
16137.357 76.512 0
16137.607 76.512 0
16137.857 76.512 0
16138.107 76.512 0
16138.357 76.512 0
16138.607 76.512 0
16138.857 76.512 0
16139.107 76.512 0
16139.357 76.512 0
16139.607 76.512 0
16139.857 76.512 0
16140.107 76.511 0
16140.357 76.511 0
16140.607 76.511 0
16140.857 76.511 0
16141.107 76.511 0
16141.357 76.511 0
16141.607 76.511 0
16141.857 76.511 0
16142.107 76.511 0
16142.357 76.511 0
16142.607 76.511 0
16142.857 76.511 0
16143.107 76.511 0
16143.357 76.511 0
16143.607 76.511 0
16143.857 76.511 0
16144.107 76.511 0
16144.357 76.511 0
16144.607 76.511 0
16144.857 76.511 0
16145.107 76.511 0
16145.357 76.511 0
16145.607 76.511 0
16145.857 76.511 0
16146.107 76.511 0
16146.357 76.511 0
16146.607 76.511 0
16146.857 76.511 0
16147.107 76.511 0
16147.357 76.511 0
16147.607 76.511 0
16147.857 76.511 0
16148.107 76.511 0
16148.357 76.511 0
16148.607 76.511 0
16148.857 76.510 0
16149.107 76.510 0
16149.357 76.510 0
16149.607 76.510 0
16149.857 76.510 0
16150.107 76.510 0
16150.357 76.510 0
16150.607 76.510 0
16150.857 76.510 0
16151.107 76.510 0
16151.357 76.510 0
16151.607 76.510 0
16151.857 76.510 0
16152.107 76.510 0
16152.357 76.510 0
16152.607 76.510 0
16152.857 76.510 0
16153.107 76.510 0
16153.357 76.510 0
16153.607 76.510 0
16153.857 76.510 0
16154.107 76.510 0
16154.357 76.510 0
16154.607 76.510 0
16154.857 76.510 0
16155.107 76.510 0
16155.357 76.510 0
16155.607 76.510 0
16155.857 76.510 0
16156.107 76.510 0
16156.357 76.510 0
16156.607 76.510 0
16156.857 76.510 0
16157.107 76.510 0
16157.357 76.509 0
16157.607 76.509 0
16157.857 76.509 0
16158.107 76.509 0
16158.357 76.509 0
16158.607 76.509 0
16158.857 76.509 0
16159.107 76.509 0
16159.357 76.509 0
16159.607 76.509 0
16159.857 76.509 0
16160.107 76.509 0
16160.357 76.509 0
16160.607 76.509 0
16160.857 76.509 0
16161.107 76.509 0
16161.357 76.509 0
16161.607 76.509 0
16161.857 76.509 0
16162.107 76.509 0
16162.357 76.509 0
16162.607 76.509 0
16162.857 76.509 0
16163.107 76.509 0
16163.357 76.509 0
16163.607 76.509 0
16163.857 76.509 0
16164.107 76.509 0
16164.357 76.509 0
16164.607 76.509 0
16164.857 76.509 0
16165.107 76.509 0
16165.357 76.509 0
16165.607 76.509 0
16165.857 76.509 0
16166.107 76.508 0
16166.357 76.508 0
16166.607 76.508 0
16166.857 76.508 0
16167.107 76.508 0
16167.357 76.508 0
16167.607 76.508 0
16167.857 76.508 0
16168.107 76.508 0
16168.357 76.508 0
16168.607 76.508 0
16168.857 76.508 0
16169.107 76.508 0
16169.357 76.508 0
16169.607 76.508 0
16169.857 76.508 0
16170.107 76.508 0
16170.357 76.508 0
16170.607 76.508 0
16170.857 76.508 0
16171.107 76.508 0
16171.357 76.508 0
16171.607 76.508 0
16171.857 76.508 0
16172.107 76.508 0
16172.357 76.508 0
16172.607 76.508 0
16172.857 76.508 0
16173.107 76.508 0
16173.357 76.508 0
16173.607 76.508 0
16173.857 76.508 0
16174.107 76.508 0
16174.357 76.508 0
16174.607 76.508 0
16174.857 76.507 0
16175.107 76.507 0
16175.357 76.507 0
16175.607 76.507 0
16175.857 76.507 0
16176.107 76.507 0
16176.357 76.507 0
16176.607 76.507 0
16176.857 76.507 0
16177.107 76.507 0
16177.357 76.507 0
16177.607 76.507 0
16177.857 76.507 0
16178.107 76.507 0
16178.357 76.507 0
16178.607 76.507 0
16178.857 76.507 0
16179.107 76.507 0
16179.357 76.507 0
16179.607 76.507 0
16179.857 76.507 0
16180.107 76.507 0
16180.357 76.507 0
16180.607 76.507 0
16180.857 76.507 0
16181.107 76.507 0
16181.357 76.507 0
16181.607 76.507 0
16181.857 76.507 0
16182.107 76.507 0
16182.357 76.507 0
16182.607 76.507 0
16182.857 76.507 0
16183.107 76.507 0
16183.357 76.507 0
16183.607 76.506 0
16183.857 76.506 0
16184.107 76.506 0
16184.357 76.506 0
16184.607 76.506 0
16184.857 76.506 0
16185.107 76.506 0
16185.357 76.506 0
16185.607 76.506 0
16185.857 76.506 0
16186.107 76.506 0
16186.357 76.506 0
16186.607 76.506 0
16186.857 76.506 0
16187.107 76.506 0
16187.357 76.506 0
16187.607 76.506 0
16187.857 76.506 0
16188.107 76.506 0
16188.357 76.506 0
16188.607 76.506 0
16188.857 76.506 0
16189.107 76.506 0
16189.357 76.506 0
16189.607 76.506 0
16189.857 76.506 0
16190.107 76.506 0
16190.357 76.506 0
16190.607 76.506 0
16190.857 76.506 0
16191.107 76.506 0
16191.357 76.506 0
16191.607 76.506 0
16191.857 76.506 0
16192.107 76.506 0
16192.357 76.505 0
16192.607 76.505 0
16192.857 76.505 0
16193.107 76.505 0
16193.357 76.505 0
16193.607 76.505 0
16193.857 76.505 0
16194.107 76.505 0
16194.357 76.505 0
16194.607 76.505 0
16194.857 76.505 0
16195.107 76.505 0
16195.357 76.505 0
16195.607 76.505 0
16195.857 76.505 0
16196.107 76.505 0
16196.357 76.505 0
16196.607 76.505 0
16196.857 76.505 0
16197.107 76.505 0
16197.357 76.505 0
16197.607 76.505 0
16197.857 76.505 0
16198.107 76.505 0
16198.357 76.505 0
16198.607 76.505 0
16198.857 76.505 0
16199.107 76.505 0
16199.357 76.505 0
16199.607 76.505 0
16199.857 76.505 0
16200.107 76.505 0
16200.357 76.505 0
16200.607 76.505 0
16200.857 76.505 0
16201.107 76.505 0
16201.357 76.505 0
16201.607 76.504 0
16201.857 76.504 0
16202.107 76.504 0
16202.357 76.504 0
16202.607 76.504 0
16202.857 76.504 0
16203.107 76.504 0
16203.357 76.504 0
16203.607 76.504 0
16203.857 76.504 0
16204.107 76.504 0
16204.357 76.504 0
16204.607 76.504 0
16204.857 76.504 0
16205.107 76.504 0
16205.357 76.504 0
16205.607 76.504 0
16205.857 76.504 0
16206.107 76.504 0
16206.357 76.504 0
16206.607 76.504 0
16206.857 76.504 0
16207.107 76.504 0
16207.357 76.504 0
16207.607 76.504 0
16207.857 76.504 0
16208.107 76.504 0
16208.357 76.504 0
16208.607 76.504 0
16208.857 76.504 0
16209.107 76.504 0
16209.357 76.504 0
16209.607 76.504 0
16209.857 76.504 0
16210.107 76.504 0
16210.357 76.504 0
16210.607 76.503 0
16210.857 76.503 0
16211.107 76.503 0
16211.357 76.503 0
16211.607 76.503 0
16211.857 76.503 0
16212.107 76.503 0
16212.357 76.503 0
16212.607 76.503 0
16212.857 76.503 0
16213.107 76.503 0
16213.357 76.503 0
16213.607 76.503 0
16213.857 76.503 0
16214.107 76.503 0
16214.357 76.503 0
16214.607 76.503 0
16214.857 76.503 0
16215.107 76.503 0
16215.357 76.503 0
16215.607 76.503 0
16215.857 76.503 0
16216.107 76.503 0
16216.357 76.503 0
16216.607 76.503 0
16216.857 76.503 0
16217.107 76.503 0
16217.357 76.503 0
16217.607 76.503 0
16217.857 76.503 0
16218.107 76.503 0
16218.357 76.503 0
16218.607 76.503 0
16218.857 76.503 0
16219.107 76.503 0
16219.357 76.503 0
16219.607 76.503 0
16219.857 76.502 0
16220.107 76.502 0
16220.357 76.502 0
16220.607 76.502 0
16220.857 76.502 0
16221.107 76.502 0
16221.357 76.502 0
16221.607 76.502 0
16221.857 76.502 0
16222.107 76.502 0
16222.357 76.502 0
16222.607 76.502 0
16222.857 76.502 0
16223.107 76.502 0
16223.357 76.502 0
16223.607 76.502 0
16223.857 76.502 0
16224.107 76.502 0
16224.357 76.502 0
16224.607 76.502 0
16224.857 76.502 0
16225.107 76.502 0
16225.357 76.502 0
16225.607 76.502 0
16225.857 76.502 0
16226.107 76.502 0
16226.357 76.502 0
16226.607 76.502 0
16226.857 76.502 0
16227.107 76.502 0
16227.357 76.502 0
16227.607 76.502 0
16227.857 76.502 0
16228.107 76.502 0
16228.357 76.502 0
16228.607 76.502 0
16228.857 76.502 0
16229.107 76.501 0
16229.357 76.501 0
16229.607 76.501 0
16229.857 76.501 0
16230.107 76.501 0
16230.357 76.501 0
16230.607 76.501 0
16230.857 76.501 0
16231.107 76.501 0
16231.357 76.501 0
16231.607 76.501 0
16231.857 76.501 0
16232.107 76.501 0
16232.357 76.501 0
16232.607 76.501 0
16232.857 76.501 0
16233.107 76.501 0
16233.357 76.501 0
16233.607 76.501 0
16233.857 76.501 0
16234.107 76.501 0
16234.357 76.501 0
16234.607 76.501 0
16234.857 76.501 0
16235.107 76.501 0
16235.357 76.501 0
16235.607 76.501 0
16235.857 76.501 0
16236.107 76.501 0
16236.357 76.501 0
16236.607 76.501 0
16236.857 76.501 0
16237.107 76.501 0
16237.357 76.501 0
16237.607 76.501 0
16237.857 76.501 0
16238.107 76.501 0
16238.357 76.500 0
16238.607 76.500 0
16238.857 76.500 0
16239.107 76.500 0
16239.357 76.500 0
16239.607 76.500 0
16239.857 76.500 0
16240.107 76.500 0
16240.357 76.500 0
16240.607 76.500 0
16240.857 76.500 0
16241.107 76.500 0
16241.357 76.500 0
16241.607 76.500 0
16241.857 76.500 0
16242.107 76.500 0
16242.357 76.500 0
16242.607 76.500 0
16242.857 76.500 0
16243.107 76.500 0
16243.357 76.500 0
16243.607 76.500 0
16243.857 76.500 0
16244.107 76.500 0
16244.357 76.500 0
16244.607 76.500 0
16244.857 76.500 0
16245.107 76.500 0
16245.357 76.500 0
16245.607 76.500 0
16245.857 76.500 0
16246.107 76.500 0
16246.357 76.500 0
16246.607 76.500 0
16246.857 76.500 0
16247.107 76.500 0
16247.357 76.500 0
16247.607 76.500 0
16247.857 76.499 0
16248.107 76.499 0
16248.357 76.499 0
16248.607 76.499 0
16248.857 76.499 0
16249.107 76.499 0
16249.357 76.499 0
16249.607 76.499 0
16249.857 76.499 0
16250.107 76.499 0
16250.357 76.499 0
16250.607 76.499 0
16250.857 76.499 0
16251.107 76.499 0
16251.357 76.499 0
16251.607 76.499 0
16251.857 76.499 0
16252.107 76.499 0
16252.357 76.499 0
16252.607 76.499 0
16252.857 76.499 0
16253.107 76.499 0
16253.357 76.499 0
16253.607 76.499 0
16253.857 76.499 0
16254.107 76.499 0
16254.357 76.499 0
16254.607 76.499 0
16254.857 76.499 0
16255.107 76.499 0
16255.357 76.499 0
16255.607 76.499 0
16255.857 76.499 0
16256.107 76.499 0
16256.357 76.499 0
16256.607 76.499 0
16256.857 76.499 0
16257.107 76.498 0
16257.357 76.498 0
16257.607 76.498 0
16257.857 76.498 0
16258.107 76.498 0
16258.357 76.498 0
16258.607 76.498 0
16258.857 76.498 0
16259.107 76.498 0
16259.357 76.498 0
16259.607 76.498 0
16259.857 76.498 0
16260.107 76.498 0
16260.357 76.498 0
16260.607 76.498 0
16260.857 76.498 0
16261.107 76.498 0
16261.357 76.498 0
16261.607 76.498 0
16261.857 76.498 0
16262.107 76.498 0
16262.357 76.498 0
16262.607 76.498 0
16262.857 76.498 0
16263.107 76.498 0
16263.357 76.498 0
16263.607 76.498 0
16263.857 76.498 0
16264.107 76.498 0
16264.357 76.498 0
16264.607 76.498 0
16264.857 76.498 0
16265.107 76.498 0
16265.357 76.498 0
16265.607 76.498 0
16265.857 76.498 0
16266.107 76.498 0
16266.357 76.498 0
16266.607 76.497 0
16266.857 76.497 0
16267.107 76.497 0
16267.357 76.497 0
16267.607 76.497 0
16267.857 76.497 0
16268.107 76.497 0
16268.357 76.497 0
16268.607 76.497 0
16268.857 76.497 0
16269.107 76.497 0
16269.357 76.497 0
16269.607 76.497 0
16269.857 76.497 0
16270.107 76.497 0
16270.357 76.497 0
16270.607 76.497 0
16270.857 76.497 0
16271.107 76.497 0
16271.357 76.497 0
16271.607 76.497 0
16271.857 76.497 0
16272.107 76.497 0
16272.357 76.497 0
16272.607 76.497 0
16272.857 76.497 0
16273.107 76.497 0
16273.357 76.497 0
16273.607 76.497 0
16273.857 76.497 0
16274.107 76.497 0
16274.357 76.497 0
16274.607 76.497 0
16274.857 76.497 0
16275.107 76.497 0
16275.357 76.497 0
16275.607 76.497 0
16275.857 76.497 0
16276.107 76.497 0
16276.357 76.496 0
16276.607 76.496 0
16276.857 76.496 0
16277.107 76.496 0
16277.357 76.496 0
16277.607 76.496 0
16277.857 76.496 0
16278.107 76.496 0
16278.357 76.496 0
16278.607 76.496 0
16278.857 76.496 0
16279.107 76.496 0
16279.357 76.496 0
16279.607 76.496 0
16279.857 76.496 0
16280.107 76.496 0
16280.357 76.496 0
16280.607 76.496 0
16280.857 76.496 0
16281.107 76.496 0
16281.357 76.496 0
16281.607 76.496 0
16281.857 76.496 0
16282.107 76.496 0
16282.357 76.496 0
16282.607 76.496 0
16282.857 76.496 0
16283.107 76.496 0
16283.357 76.496 0
16283.607 76.496 0
16283.857 76.496 0
16284.107 76.496 0
16284.357 76.496 0
16284.607 76.496 0
16284.857 76.496 0
16285.107 76.496 0
16285.357 76.496 0
16285.607 76.496 0
16285.857 76.495 0
16286.107 76.495 0
16286.357 76.495 0
16286.607 76.495 0
16286.857 76.495 0
16287.107 76.495 0
16287.357 76.495 0
16287.607 76.495 0
16287.857 76.495 0
16288.107 76.495 0
16288.357 76.495 0
16288.607 76.495 0
16288.857 76.495 0
16289.107 76.495 0
16289.357 76.495 0
16289.607 76.495 0
16289.857 76.495 0
16290.107 76.495 0
16290.357 76.495 0
16290.607 76.495 0
16290.857 76.495 0
16291.107 76.495 0
16291.357 76.495 0
16291.607 76.495 0
16291.857 76.495 0
16292.107 76.495 0
16292.357 76.495 0
16292.607 76.495 0
16292.857 76.495 0
16293.107 76.495 0
16293.357 76.495 0
16293.607 76.495 0
16293.857 76.495 0
16294.107 76.495 0
16294.357 76.495 0
16294.607 76.495 0
16294.857 76.495 0
16295.107 76.495 0
16295.357 76.495 0
16295.607 76.494 0
16295.857 76.494 0
16296.107 76.494 0
16296.357 76.494 0
16296.607 76.494 0
16296.857 76.494 0
16297.107 76.494 0
16297.357 76.494 0
16297.607 76.494 0
16297.857 76.494 0
16298.107 76.494 0
16298.357 76.494 0
16298.607 76.494 0
16298.857 76.494 0
16299.107 76.494 0
16299.357 76.494 0
16299.607 76.494 0
16299.857 76.494 0
16300.107 76.494 0
16300.357 76.494 0
16300.607 76.494 0
16300.857 76.494 0
16301.107 76.494 0
16301.357 76.494 0
16301.607 76.494 0
16301.857 76.494 0
16302.107 76.494 0
16302.357 76.494 0
16302.607 76.494 0
16302.857 76.494 0
16303.107 76.494 0
16303.357 76.494 0
16303.607 76.494 0
16303.857 76.494 0
16304.107 76.494 0
16304.357 76.494 0
16304.607 76.494 0
16304.857 76.494 0
16305.107 76.494 0
16305.357 76.493 0
16305.607 76.493 0
16305.857 76.493 0
16306.107 76.493 0
16306.357 76.493 0
16306.607 76.493 0
16306.857 76.493 0
16307.107 76.493 0
16307.357 76.493 0
16307.607 76.493 0
16307.857 76.493 0
16308.107 76.493 0
16308.357 76.493 0
16308.607 76.493 0
16308.857 76.493 0
16309.107 76.493 0
16309.357 76.493 0
16309.607 76.493 0
16309.857 76.493 0
16310.107 76.493 0
16310.357 76.493 0
16310.607 76.493 0
16310.857 76.493 0
16311.107 76.493 0
16311.357 76.493 0
16311.607 76.493 0
16311.857 76.493 0
16312.107 76.493 0
16312.357 76.493 0
16312.607 76.493 0
16312.857 76.493 0
16313.107 76.493 0
16313.357 76.493 0
16313.607 76.493 0
16313.857 76.493 0
16314.107 76.493 0
16314.357 76.493 0
16314.607 76.493 0
16314.857 76.493 0
16315.107 76.492 0
16315.357 76.492 0
16315.607 76.492 0
16315.857 76.492 0
16316.107 76.492 0
16316.357 76.492 0
16316.607 76.492 0
16316.857 76.492 0
16317.107 76.492 0
16317.357 76.492 0
16317.607 76.492 0
16317.857 76.492 0
16318.107 76.492 0
16318.357 76.492 0
16318.607 76.492 0
16318.857 76.492 0
16319.107 76.492 0
16319.357 76.492 0
16319.607 76.492 0
16319.857 76.492 0
16320.107 76.492 0
16320.357 76.492 0
16320.607 76.492 0
16320.857 76.492 0
16321.107 76.492 0
16321.357 76.492 0
16321.607 76.492 0
16321.857 76.492 0
16322.107 76.492 0
16322.357 76.492 0
16322.607 76.492 0
16322.857 76.492 0
16323.107 76.492 0
16323.357 76.492 0
16323.607 76.492 0
16323.857 76.492 0
16324.107 76.492 0
16324.357 76.492 0
16324.607 76.492 0
16324.857 76.492 0
16325.107 76.491 0
16325.357 76.491 0
16325.607 76.491 0
16325.857 76.491 0
16326.107 76.491 0
16326.357 76.491 0
16326.607 76.491 0
16326.857 76.491 0
16327.107 76.491 0
16327.357 76.491 0
16327.607 76.491 0
16327.857 76.491 0
16328.107 76.491 0
16328.357 76.491 0
16328.607 76.491 0
16328.857 76.491 0
16329.107 76.491 0
16329.357 76.491 0
16329.607 76.491 0
16329.857 76.491 0
16330.107 76.491 0
16330.357 76.491 0
16330.607 76.491 0
16330.857 76.491 0
16331.107 76.491 0
16331.357 76.491 0
16331.607 76.491 0
16331.857 76.491 0
16332.107 76.491 0
16332.357 76.491 0
16332.607 76.491 0
16332.857 76.491 0
16333.107 76.491 0
16333.357 76.491 0
16333.607 76.491 0
16333.857 76.491 0
16334.107 76.491 0
16334.357 76.491 0
16334.607 76.491 0
16334.857 76.490 0
16335.107 76.490 0
16335.357 76.490 0
16335.607 76.490 0
16335.857 76.490 0
16336.107 76.490 0
16336.357 76.490 0
16336.607 76.490 0
16336.857 76.490 0
16337.107 76.490 0
